东经,北纬,测试数据 
128.74756,44.93723,2.66
128.69278,44.83667,3.27
127.79903,45.44475,3.1
128.35054,44.79507,2.93
128.35156,44.82086,3.21
128.31792,44.89668,2.17
128.35052,44.90171,2.09
128.110255,45.05825,2.74
128.50613,44.79791,2.28
128.94521,44.92404,2.13
128.352322,44.819544,2.58
128.359272,45.000911,3.05
128.359477,45.002416,2.87
128.65279,44.95832,2.55
128.751802,45.213627,3
128.710333,44.80732,3.3
128.74615,44.8044,3.2
128.611583,44.79343,2.47
128.627866,44.80865,3.02
128.65555,44.79243,3.62
128.06098,44.872908,2.89
127.683141,45.07363,1.99
127.775197,45.048144,2.38
128.288963,45.260294,2.8
127.07145,44.72292,2.25
127.08363,44.7017,3.64
127.0714,44.65612,4.02
127.06973,44.6743,2.87
127.08643,44.6854,2.48
127.12738,44.6938,1.76
127.96008,44.6805,2.52
127.14442,44.85275,2.98
127.19182,44.79838,2.28
127.50192,44.86788,2.73
127.31997,44.8559,2.13
126.67315,45.40925,2.7
126.96167,45.27771,2.05
127.13447,44.78807,2.49
127.07937,44.80223,4.25
127.05565,44.84515,2.8
127.14445,44.85286,2.93
127.1478,44.83813,2.36
127.16359,44.8306,2.31
127.07645,44.74819,1.83
127.07674,44.73692,1.63
127.08262,44.7354,1.94
127.06349,44.62118,2.15
127.07061,44.61906,1.56
126.84634,45.27065,3.71
127.38729,44.98135,2.5
127.41523,44.91976,2.9
127.25476,44.96599,2.89
127.80881,44.31895,2.17
127.49203,44.49727,2.5
127.61706,44.8689,3.35
127.60498,44.81158,3.65
127.60356,44.80385,3.66
127.58389,44.85622,3.6
127.9858,44.68123,2.76
127.78523,44.65794,2.63
127.79473,44.66379,2.79
127.27065,44.77307,2.79
127.0629,44.87204,2.42
127.0121,44.84239,2.39
127.09185,44.81871,2.56
127.10405,44.7388,3.37
127.02357,44.73618,2.35
127.12578,44.71722,2.65
127.08312,44.64955,2.38
127.55202,44.85832,2.85
126.89659,45.29927,2.11
127.10194,45.22413,2.78
127.03312,45.22828,3.02
127.19427,44.76576,2.68
127.56271,45.00714,4.11
127.60902,44.79865,2.65
127.61846,45.02622,2.09
127.18785,44.83922,3.52
127.76612,44.64474,3.24
127.8265,44.7556,2.46
127.68161,44.38702,2.19
127.54237,44.58045,2.53
127.48814,44.68671,2.8
127.54881,44.64267,2.17
127.09215,44.81721,3.03
127.14171,44.79652,2.85
127.05472,44.8693,3.75
127.06273,44.77749,3.58
127.48953,45.03507,2.23
127.35468,44.85684,3.82
127.52759,44.73979,2.65
127.56695,44.82628,2.26
127.54417,44.84914,2.05
127.4576,44.88633,3.33
126.67993,45.21679,2.57
127.13138,44.72555,2.3
127.08342,44.66203,2.8
127.1316,44.64716,3.74
127.1345,44.69703,3.09
127.13418,44.70382,2.2
127.10518,44.70408,3.73
127.12711,44.73901,4.89
127.05193,44.70691,3.23
127.34209,45.11683,3.03
130.10528,47.25,2.38
130.10651,47.23803,2.52
130.10966,47.23612,2.51
130.31,47.2386,2.68
130.0818,47.28652,2.53
130.08488,47.27804,2.38
130.09084,47.27967,2.51
130.36387,47.33643,2.75
130.35083,47.34797,2.73
130.25316,47.18253,2.38
130.25425,47.17402,2.51
130.09787,47.29253,2.3
130.11124,47.29706,2.2
130.06803,47.36726,2.07
130.06785,47.36545,2.32
130.02719,47.27706,2.05
130.02377,47.2743,2.07
130.62427,47.23888,2.1
130.62444,47.22215,1.93
130.58641,47.23718,2.43
130.30358,47.22013,2.16
130.38519,47.35945,3.49
130.39861,47.35412,3.12
130.36193,47.51098,2.58
130.17157,47.21729,2.54
130.10978,47.17268,1.89
130.09043,47.17775,1.96
130.27995,47.08985,2.96
130.28044,47.09634,2.75
130.28709,47.10045,2.42
130.16459,47.31059,2.43
130.14731,47.3128,2.23
130.12527,47.31996,2.25
130.12328,47.3281,2.26
130.1195,47.3279,2.45
130.11349,47.33331,2.11
130.48077,47.25374,3.22
130.22096,47.30624,2.71
130.11979,47.32714,2.41
130.11137,47.33589,2.58
130.11881,47.33116,2.36
130.08925,47.32799,2.53
130.10221,47.32356,2.21
128.90353,47.7893,2.94
128.91316,47.77574,2.51
128.90874,47.77493,3.29
128.92952,47.76331,2.66
128.93374,47.76672,2.43
128.91811,47.76194,3.3
128.88762,47.79168,2.91
128.90539,47.79005,2.5
128.91611,47.75965,2.97
128.91307,47.76769,3.32
129.62924,46.72725,4.86
129.38128,47.16903,2.94
129.22505,47.13927,4.77
128.87657,47.8633,3.37
128.88106,47.87968,4.21
128.75403,47.87734,3.38
128.77468,47.87055,2.76
128.8024,47.86364,2.26
128.8426,47.81877,2.28
128.84681,47.81215,2.9
128.84335,47.81373,2.39
128.84485,47.8195,3.04
129.33392,47.50836,3.93
129.30996,47.48041,3.75
128.702957,47.711317,2.27
128.70956,47.74274,1.92
128.65007,47.732853,2.53
128.66554,47.73822,2.84
129.083283,47.622388,2.8
129.42361,47.37308,2.65
129.21196,48.10669,2.88
129.1828,48.08643,2.8
129.33212,48.1725,2.84
128.773676,47.732396,3.96
128.760167,47.73355,3.38
128.791528,47.73317,2.44
129.04742,47.02247,3.38
128.98825,46.99797,2.82
128.99144,47.04911,2.68
129.07063,47.01659,2.33
129.561278,48.935722,3.02
129.539458,48.931416,3.12
129.57175,49.048722,2.84
128.91323,47.90489,2.78
128.92524,47.92212,1.94
128.9181,47.9149,2.04
128.9104,47.9471,2.18
128.92828,47.96638,2.36
129.03583,47.9785,2.87
130.2557,48.36974,2.4
130.26,48.37997,2.69
130.43464,48.89522,2.91
130.48863,48.81662,2.52
130.23316,48.54421,2.22
129.98005,48.71387,2.14
130.26816,48.53943,2.45
129.50964,49.24171,2.75
129.66425,49.26374,2.91
129.65422,49.2811,2.73
129.58497,49.2672,3.06
129.61541,49.03396,2.59
129.67577,49.07665,2.4
129.43047,49.08162,4.95
129.346172,49.34005,2.66
129.48299,49.41859,2.28
129.51739,49.37784,1.51
129.90641,49.00808,2.75
129.91408,49.02234,2.49
129.87937,49.04298,1.83
129.76562,49.17306,3.25
129.78671,49.16565,2.65
130.10332,48.39271,2.35
130.41916,48.59732,1.89
130.54102,48.68541,2.26
130.47606,48.68113,2.51
130.42623,48.59061,2.5
130.32386,48.54049,3.06
130.46818,48.63505,2.21
130.59244,48.50333,2.68
130.58194,48.51235,2.33
130.38645,48.62633,3.57
130.50068,48.54507,2.42
130.49335,48.63718,2.45
130.3744,48.67338,2.42
130.15115,48.5945,2.34
130.17719,48.53621,2.5
130.45434,48.72965,2.28
130.40062,48.74349,2.49
130.43096,48.73945,2.54
130.33834,48.86727,2.06
129.587996,49.187307,2.58
129.72347,49.2424,2.78
129.43913,49.24142,3.19
129.47563,49.25008,2.09
129.66934,49.23924,2.76
129.69208,49.26891,1.84
129.65686,49.23085,2.23
129.69191,49.22114,2.73
129.4689,49.33929,3.12
129.85876,48.98952,2.18
129.89122,49.06521,2.35
129.86319,49.0743,2.23
129.92898,48.940464,2.69
129.96826,48.960414,2.96
129.80677,49.13023,2.46
129.66563,49.02773,2.52
129.51474,49.17334,2.04
129.43373,49.0349,2.65
129.52306,49.33028,2.55
129.36388,49.33386,2.6
129.25969,49.36201,2.67
129.427501,49.418553,2.82
129.86844,48.97496,2.37
129.94424,48.98271,2.03
127.90808,47.0523,2.55
127.95356,47.0523,3.16
128.063,47.06632,2.32
128.01288,47.05419,2.09
128.18551,46.88522,2.46
128.16556,46.87032,2.9
128.14015,46.89438,2.99
128.23023,46.83582,2.36
128.23767,46.8173,3.15
128.20757,46.85009,2.23
128.19656,46.82377,3.88
128.26282,46.84237,3.78
128.18315,46.92888,2.71
128.26249,46.91666,2.59
128.29242,46.90208,2.89
128.22693,46.92915,2.32
127.80597,46.9375,3
127.9139,46.83294,5.11
128.14006,47.08356,2.92
128.14572,47.08486,2.02
128.14675,47.08219,2.62
128.14161,47.08142,2.71
128.15848,46.93909,2.49
127.82828,47.00133,2
127.88424,46.94437,2.38
127.80862,47.0374,3.21
127.96679,46.95733,3.05
128.14839,46.9587,2.7
128.29252,46.93245,2.06
128.30364,46.91521,2.47
128.59787,47.01895,2.39
128.19792,46.84214,2.56
128.2559,47.02437,2.66
128.268,47.02083,2.09
128.19167,47.05042,2.25
128.17269,47.05983,2.43
128.13233,47.07105,2.66
128.15294,47.06922,2.62
128.16103,47.06483,3.27
128.18386,47.09717,2.09
128.19778,47.09233,2.1
128.17777,47.08322,2.41
128.16425,47.10672,2.51
128.17672,47.07753,2.3
128.19825,47.08283,1.86
130.86189,45.78481,4.97
131.0834,45.86369,2.86
130.89731,45.87789,2.85
131.100696,45.771268,2.33
131.18018,45.71264,2.93
131.1871,45.70847,2.99
131.20381,45.79624,2.81
131.701958,46.07173,3.1
131.85412,46.05665,2.35
131.83495,46.05421,2.78
131.84013,46.02522,2.57
131.17421,45.74954,2.67
131.18453,45.77512,2.61
131.18341,45.81894,1.98
131.89588,46.00299,2.35
131.6091,46.0596,2.48
130.53598,45.7511,3.13
130.49573,45.85617,2.8
130.69528,45.81967,2.77
130.27504,46.04124,2.96
130.23587,45.95935,2.31
130.47091,45.96286,2.65
130.38134,45.8689,2.72
130.5332,45.88398,2.6
126.85969,47.83805,2.51
126.71451,48.21692,2.62
126.78046,48.21539,2.71
126.79086,48.21695,2.45
126.65297,48.30498,2.68
126.47482,48.26115,2.72
126.33658,48.22603,2.79
125.91516,48.40356,2.88
126.02112,48.40886,2.77
126.15115,48.60889,2.74
126.23583,48.31065,2.93
126.09287,48.50616,3.1
127.16689,48.95734,2.31
126.76692,48.998,2.74
127.27656,48.94899,2.1
126.76425,49.119,2.69
125.86972,48.50346,2.58
126.43677,49.10597,2.6
126.49776,49.17489,2.49
126.16554,48.41856,2.74
126.30593,48.606,2.43
126.23482,48.61012,2.75
126.53386,48.57189,2.63
125.86184,48.58386,2.59
126.20288,49.05025,2.6
127.00096,46.61788,3.49
127.02116,46.57118,3.04
126.88325,46.54823,2.61
126.88892,46.68122,2.5
127.01997,46.74911,4.65
126.9336,46.76385,2.63
126.86583,46.54042,2.57
126.89091,46.57012,2.68
126.79021,46.69703,3.4
126.87309,46.63765,2.57
126.853019,46.680114,5
126.9559,46.5413,2.79
126.93257,46.62471,2.85
127.07637,46.62872,2.99
126.60999,46.47035,5.02
127.26157,47.05098,3.09
127.2089,46.99268,2.76
127.35793,47.05346,3.37
127.18519,47.09634,2.9
127.16564,47.10207,2.77
127.16917,47.09539,2.86
127.16505,47.08057,2.85
126.49629,46.56582,3.46
126.9424,46.81157,2.92
126.93141,46.80272,3.83
127.19247,46.87811,4.94
126.4696,46.7975,4.99
126.47295,46.86806,3.99
126.47962,46.68559,2.93
126.60969,46.77885,2.73
126.74533,46.98727,2.88
126.67418,47.03917,3.11
126.35065,46.8567,2.9
126.46183,46.94672,2.99
126.32397,46.93942,4.6
126.89097,46.99619,2.67
126.8843,47.10162,2.95
126.60413,46.98484,3.1
126.61192,46.89158,2.95
126.46457,46.98348,3.47
126.33615,46.63833,4
126.62192,46.69079,3
126.89183,46.90765,3.07
126.21153,46.86208,5.06
126.3328,46.73282,5.01
126.75768,46.80472,3.08
126.75516,46.89817,2.85
126.74181,47.08886,2.83
126.21113,46.18902,4.58
126.23027,46.08902,5.04
126.06678,46.34517,5.25
125.99404,46.33032,5.24
126.06699,46.19223,4.28
126.20473,46.33049,5.13
126.20916,46.43136,4.18
126.05352,46.48316,5.02
125.98932,46.46228,5.03
125.93658,46.48501,5.54
125.86538,46.41977,5.09
125.77018,46.4707,5.13
125.8322,46.57157,5.1
126.42215,46.35661,3.08
126.42912,46.20697,5.04
126.3572,46.1165,2.6
126.32971,46.27261,2.88
126.00874,46.5621,5.09
126.48999,46.45382,2.59
126.43794,46.53493,3.35
126.5478,46.3477,4.92
126.53929,46.26648,4.41
126.04937,46.73792,5.18
125.7372,46.82034,5.15
125.96406,46.93306,3.55
126.14573,46.54149,5.27
126.14625,46.84412,5.18
126.11,46.93477,2.82
126.1361,47.04841,2.65
125.75697,47.01684,4.8
125.84706,47.00728,4.05
125.616707,46.980666,5.23
125.608274,46.863841,5.33
125.763732,46.912483,4.05
126.02083,47.034333,3.17
125.876798,46.905739,4.1
125.921542,46.710497,3.8
125.876316,46.829235,4.49
125.829399,46.759215,3.63
126.039,46.83175,4.45
126.14644,46.76579,4.89
126.24214,46.53404,3.1
127.55116,47.07806,3.89
127.58868,47.06186,2.81
127.45861,47.06297,3.2
127.40593,47.09152,2.68
127.60992,47.01036,2.93
127.58418,46.93253,4
127.43185,46.79128,2.65
127.46943,46.90831,2.49
127.43541,47.1188,3.1
127.48679,47.16374,3.42
127.4894,47.13135,2.9
127.43215,46.71015,2.6
127.65444,46.71276,2.55
127.68993,46.91034,3.53
127.3941,46.8197,2.76
127.68584,46.71393,2.61
126.12168,47.20582,5.15
125.65146,47.17067,5.03
125.9353,47.09361,5.29
125.96526,47.07127,2.95
126.291,47.33044,2.89
125.64941,47.11332,5.11
125.94518,47.17562,2.7
125.79876,47.22114,4.27
125.43709,47.20531,4.85
126.09514,47.11979,3.18
126.00169,47.09431,3.68
125.51289,47.26719,4.92
125.65486,47.27832,3.69
125.5491,47.12789,5.02
125.9366,47.2862,3.04
125.80208,47.126,4.33
126.15832,47.32663,2.98
126.08075,47.27377,3.07
126.06395,47.30148,3.07
126.23293,47.2375,2.93
126.28621,47.14242,3.24
126.33488,47.22025,3.47
127.37479,47.5575,2.08
127.46083,47.47639,2.84
127.43069,47.34111,2.28
127.32278,47.31194,2.92
127.46056,47.36833,2.73
127.53097,47.34669,2.57
127.20924,47.2869,3.05
127.2939,47.06838,2.51
127.2941,47.39968,3.34
127.1743,47.39185,2.85
127.31532,47.16185,2.8
127.0273,47.19265,4.01
127.75857,47.57257,2
127.67439,47.59442,2.1
127.85057,47.54754,2.07
128.01065,47.7777,1.96
127.91524,47.83269,2.23
127.92986,47.81375,2.21
127.98793,47.95855,2.12
127.99197,47.9346,2.26
128.00294,47.87471,1.9
128.00476,47.84493,2.22
127.99778,47.80721,1.93
128.1165,47.81596,2.62
128.0637,47.81745,2.05
128.15831,47.62829,3.14
125.01228,46.16367,5.5
125.07617,46.44477,5.26
125.2016,46.34208,5.26
125.62395,46.48683,5.4
125.36877,46.85915,5.73
125.47938,46.51612,5.33
125.48023,46.61185,5.22
125.61097,46.722875,5.1
125.38214,46.24702,5
125.48074,46.30624,5.01
125.2882,46.1707,5.37
125.1947,46.26166,5.08
125.1033,46.06053,5.23
125.07867,46.30521,5.08
125.33068,46.44949,5.42
125.7046,46.6217,5.08
125.74872,46.72106,5.03
125.89918,46.64178,5
125.29438,46.58934,5.16
125.69657,46.53479,5.08
125.48788,46.41499,5.12
125.35891,46.36069,5.1
125.59997,46.81212,5.08
126.02625,46.05175,5.22
125.95225,46.02667,5.17
125.95022,46.02618,5.16
125.94722,46.02583,5.21
125.94602,46.02573,5.24
125.9859,46.03885,5.05
125.99584,46.10695,5.2
125.90601,46.03164,4.6
125.49924,45.9879,4.97
125.64573,46.2318,5.3
126.05385,45.71892,4.28
126.02667,45.76333,3.06
126.22165,45.86723,4.99
126.21199,45.79939,4.98
125.96313,45.81549,4.14
126.13448,46.04887,5.37
126.09473,45.84831,3.27
125.73613,45.8394,5.04
125.43397,45.93124,5.01
125.50944,46.12904,5.09
126.39827,47.01308,3.03
126.44777,47.22557,2.82
126.56771,47.37085,3.34
126.6404,47.58278,3.69
126.79231,47.63796,2.94
126.88879,47.6913,3.08
126.8603,47.50997,3.69
126.99758,47.38867,2.97
126.66515,47.20129,4.4
126.49664,47.29585,2.78
126.45707,47.16025,3.07
126.62765,47.2454,3.18
126.6258,47.13757,3.01
126.98199,47.57346,2.95
126.97325,47.55875,2.82
127.16439,47.46951,2.92
127.25608,47.53508,2.93
121.544361,31.094222,3.58
121.421416,31.055639,3.35
121.341077,31.3578,3.72
121.387566,31.37355,4.68
121.369266,31.424983,3.68
121.4021,31.422267,4.03
121.2183,31.273133,2.57
121.1294,31.356733,3.82
121.28325,31.41875,1.4
121.72925,31.189783,2.78
121.765555,31.0045,4.48
121.648433,31.299167,2.06
121.808361,31.029472,4.39
121.850333,31.019806,4.23
121.884333,30.920806,4.68
121.736388,31.085556,3.93
121.100833,30.906083,2.6
121.080722,30.905278,2.13
121.111583,30.860111,2.37
121.232805,30.788194,3.99
121.251305,30.752139,3.05
121.339111,30.780361,3.41
121.351722,30.874472,2.71
121.17455,30.992517,2.88
121.257083,30.928667,2.91
121.351633,30.946467,3.66
121.030027,30.9645,2.57
121.004472,30.994694,2.77
121.599416,30.894617,3.15
121.573183,31.000283,4.42
121.68945,30.955,3.84
121.64001,31.55769,5
121.769444,31.480833,5.05
121.778611,31.514167,4.82
121.782777,31.479722,5.07
121.4588,31.605819,3.74
121.440891,31.606483,4.96
121.803233,31.345061,5.09
121.498155,31.642003,4.61
121.290138,31.775722,4.01
121.821777,31.586123,5.08
121.712133,31.515589,4.97
121.295083,31.837139,5.15
121.365861,31.819083,5.25
121.512508,31.604675,4.79
121.7425,31.523611,4.98
118.4146,31.9329,2.2
118.42,32.0129,3.1
118.80747,32.20412,4.6
119.18972,32.20697,3.2
118.6179,31.8885,2.2
118.6278,31.8764,1.4
118.87693,31.853125,1.9
119.0667,32.10088,4.5
119.02095,31.91597,2.8
119.06449,31.8993,2.8
118.804377,31.682392,4.1
118.94673,31.848394,3.5
118.68657,31.781063,1.5
118.644163,31.786522,3
118.542888,31.793202,3.8
118.92561,31.69802,2.4
118.881017,31.786763,3.4
118.8929,31.691893,3.3
118.86502,31.83457,1.7
118.72731,31.83588,1.9
119.03645,31.97441,2.9
118.9338,32.3099,2.2
118.9371,32.3831,2.4
119.0185,32.5011,2.5
118.8246,32.3802,3.5
118.7882,32.5737,3.4
118.7888,32.3868,1.6
118.9073,32.5289,3.8
118.67878,32.53634,4.6
118.7391,32.5313,2.1
118.735,32.4961,3.2
118.62839,32.49043,3.5
118.7049,32.5359,2.6
119.02185,31.47955,2.2
119.094,31.6539,2.6
118.91833,31.57092,3.9
118.9098,31.6666,2.7
119.06715,31.29679,3
119.05593,31.27195,2.8
119.01099,31.3249,3.1
119.06138,31.33274,2.7
119.05187,31.35274,1.5
118.96264,31.29269,4.95
118.96594,31.32262,3.4
118.98591,31.36985,2.7
119.07293,31.39374,3.2
119.16069,31.33665,1.5
118.72047,31.32027,2.7
118.72353,31.33478,2.8
120.5005,31.4971,2.04
120.4846,31.5218,4.41
120.4856,31.5261,5.51
120.5068,31.5279,5.22
120.52928,31.5207,4.24
120.55649,31.57006,4.305
120.53057,31.54809,3.71
120.49749,31.56057,2.95
120.45195,31.64093,4.12
120.53229,31.64295,3.87
120.52477,31.59726,4.15
120.2854,31.4364,4.77
120.2237,31.8815,4.21
120.4671,31.795,3.67
120.087,31.9077,3.69
120.0544,31.9365,3.93
120.2448,31.8306,4.17
120.25608,31.73338,4.32
120.259,31.7807,4.25
120.21831,31.73988,3.73
120.1465,31.8727,3.81
120.1046,31.896,3.73
120.3554,31.7826,4.44
120.2225,31.791,3.63
120.4381,31.723,3.57
120.4549,31.7391,3.91
120.4118,31.7851,3.6
119.69032,31.40766,4.65
119.8563,31.2928,5.16
119.8945,31.279,4.12
119.83572,31.496,3.01
119.82095,31.48941,2.91
119.8338,31.4962,4.1
119.814,31.4511,3.14
119.5671,31.2063,3.71
119.9447,31.3472,1.89
119.64191,31.36938,4.96
119.63614,31.42902,4.02
119.67151,31.40888,3.84
119.6804,31.3964,5.09
119.6795,31.4071,2.96
119.573833,31.471,3.76
119.996583,31.408567,4.3
117.37217,34.30175,3.97
117.46691,34.46184,4.33
117.5758,34.40161,3.73
117.40943,34.37352,3.82
117.41216,34.3725,3.91
117.38141,34.30887,4.18
117.37913,34.30614,3.75
117.412,34.32432,4.08
117.67911,34.39918,3.75
117.67375,34.3631,4.3
117.52642,34.44001,3.82
117.48451,34.44914,3.52
117.42898,34.44093,3.98
117.42569,34.51711,4.05
117.412,34.50694,3.79
117.36933,34.48675,3.99
117.40772,34.50231,3.5
117.40703,34.50464,4.2
117.37862,34.43564,3.45
117.50651,34.37379,3.91
117.43234,34.36919,3.59
117.56125,34.25743,5.9375
117.59789,34.31079,5.78125
117.53532,34.10209,5.708333
117.08043,34.20415,5.614583
117.10984,34.25289,5.760417
117.10882,34.25278,5.791667
116.90916,34.45812,5.791667
116.98447,34.40031,5.28125
117.0273,34.48023,5.677083
117.0474,34.38725,5.291667
117.03507,34.38538,5.185567
117.02385,34.3894,4.814433
117.0329,34.36476,4.701031
117.05035,34.3802,4.783505
117.00623,34.32527,4.546392
117.32848,34.48257,2.958763
117.15302,34.38018,4.474227
117.14245,34.41742,4.494845
117.11342,34.54063,4.546392
117.10879,34.50062,4.494845
117.22172,34.34867,4.639175
117.26691,34.38978,4.134021
117.12661,34.14247,2.783505
117.18872,34.09529,4.28866
117.23816,34.15704,4.195876
117.13355,34.47692,4.773196
117.55854,34.15169,3.123711
117.47175,34.14841,4.56701
117.33824,34.13979,4.391753
117.03613,34.40992,4.670103
118.4758,34.3566,0.254902
118.6294,34.3918,3.22549
118.5766,34.3353,1.411765
118.5958,34.4304,2.901961
118.4166,34.3456,1.039216
118.1025,34.3431,1.872549
118.2675,34.3156,1.098039
118.4595,34.2697,0.303922
118.4858,34.3072,0.970588
118.5416,34.2961,0.941176
118.3605,34.1603,3.176471
118.3901,34.228,2.343137
118.3662,34.1163,1.656863
118.2956,34.3642,1.186275
118.3714,34.2758,0.431373
118.2521,34.2374,3.264706
118.4223,34.1591,2.823529
118.472,34.1123,3.882353
118.5578,34.3744,2.852941
118.5089,34.3668,0.833333
118.5265,34.3785,1.431373
118.3792,34.3064,1.598039
118.1621,34.3562,2.480392
118.218,34.3701,0.431373
118.2171,34.3658,2.480392
118.2159,34.356,1.95098
118.1033,34.3111,0.607843
117.9002,34.2064,4.7
117.8936,34.1918,4.7
117.9166,34.2244,4.6
117.7501,34.5267,4.8
118.0393,34.4103,4.8
117.8753,34.4717,4.7
117.8,34.5122,4.6
118.1476,34.5408,4.6
118.1323,34.5086,4.8
117.8762,34.3038,4.6
117.8823,34.306,4.5
118.0703,34.3596,4.8
117.9987,34.6043,4.8
118.0161,34.5127,4.5
118.0052,34.1725,4.7
117.83,34.6352,4.5
117.6648,34.5004,4.5
117.612,34.4765,4.8
117.9229,34.2943,4.7
117.89,34.3038,4.7
118.0224,34.2556,4.5
117.7356,34.1643,4.6
117.7572,34.1808,4.5
117.8637,34.2998,4.5
118.0181,34.6128,4.5
119.81499,31.7177,3.6
120.4277,31.39012,4.59
120.53523,31.40358,5.66
120.55232,31.50065,5.67
120.63106,31.51127,3.25
120.66366,31.39913,5.43
120.42191,31.40825,5.54
120.66907,31.49822,5.23
120.63697,31.47969,5.17
120.94201,31.5871,4.83
120.65479,31.54554,2.95
120.92606,31.62144,2.6
120.8982,31.6065,2.75
120.89079,31.57649,3.275
120.86191,31.62265,3.71
120.87406,31.58047,3.3
120.89799,31.58778,3.47
120.81799,31.71282,3.1
120.89495,31.66269,2.47
120.915528,31.669531,1.75
120.901079,31.695731,1.82
120.63242,31.63448,2.99
120.59795,31.58364,3.19
120.79993,31.6507,3.31
120.7105,31.6069,3.8
120.73184,31.74193,2.49
120.690467,31.684836,3.93
120.95786,31.60329,3.73
120.98653,31.59269,3.8
120.70021,31.74538,2.57
120.58641,31.98554,4.19
120.64542,31.77251,4.1
120.658791,31.94319,5
120.75507,31.91609,5.28
120.74,31.8575,5.11
120.69857,31.78109,3.46
120.7707,31.8805,5.19
120.5177,31.9322,5.5
121.08338,31.41558,4.69
121.10212,31.33654,5.16
121.03992,31.34804,4.15
121.10396,31.35174,5.26
121.08434,31.3424,2.82
120.98225,31.26015,3.48
120.97711,31.26974,3.42
120.92501,31.25039,3.88
120.89319,31.26492,5.04
120.99344,31.47246,5.14
120.69392,30.98617,2.49
120.69466,31.00802,2.84
120.6576,31.01356,2.37
120.49814,31.00223,2.4
120.66499,30.95764,3.1
120.57191,30.89978,2.44
120.56684,30.87231,2.52
120.70689,31.04064,3.13
120.51373,31.033685,3.53
120.67508,31.06587,2.94
120.76673,31.20525,3.765
120.79348,31.13208,2.46
120.47126,30.94595,2.3
120.52542,30.9457,2.14
121.0624,31.4602,3.81
121.0847,31.5244,3.88
121.108,31.396,4.22
121.1179,31.3916,2.96
121.1049,31.4069,3.72
121.1585,31.6315,4.05
121.1737,31.569,4.47
121.0515,31.6477,3.57
121.0918,31.6753,3.45
121.1118,31.6747,4.77
121.0477,31.6487,3.92
121.03,31.6633,4.13
121.1214,31.6593,3.9
121.0778,31.7193,2.55
121.1913,31.5144,3.4
121.2673,31.4895,3.75
121.2118,31.5355,2.94
121.0102,31.5627,2.93
121.0644,31.5357,3.72
121.0608,31.5973,4
121.0553,31.5374,3.41
121.0464,31.5375,3.51
121.1688,31.4959,3.77
121.1498,31.5273,2.78
120.82123,32.13045,4.8
120.83735,32.11378,4.9
120.85448,32.11879,4.8
120.29988,32.57101,4.5
120.50877,32.60293,4.2
